NOME,DATAHORA,RUMO,VELOCIDADE,LATITUDE,LONGITUDE
NAVIO TESTE 2,2024-03-22 23:42:13,175.8,13.1,-12.86218,-38.563386
NAVIO TESTE 2,2024-03-22 23:43:13,176.2,13.1,-12.865825,-38.563116
NAVIO TESTE 2,2024-03-22 23:44:04,176.6,13.2,-12.868951,-38.562915
NAVIO TESTE 2,2024-03-22 23:44:22,175.4,13.2,-12.870118,-38.562833
NAVIO TESTE 2,2024-03-22 23:45:04,176.1,13.2,-12.872625,-38.562668
NAVIO TESTE 2,2024-03-22 23:53:14,167.7,12.8,-12.902041,-38.558908
NAVIO TESTE 2,2024-03-22 23:56:34,168.2,12.8,-12.913835,-38.556325
NAVIO TESTE 2,2024-03-23 00:00:23,167.5,13.2,-12.927441,-38.5534
NAVIO TESTE 2,2024-03-23 00:21:44,188.2,11.8,-12.990136,-38.552113
NAVIO TESTE 2,2024-03-23 00:22:44,188.9,12.2,-12.993525,-38.552593
NAVIO TESTE 2,2024-03-23 00:23:53,187.7,12.5,-12.99751,-38.553166
NAVIO TESTE 2,2024-03-23 00:25:32,187.6,12.9,-13.003408,-38.554043
NAVIO TESTE 2,2024-03-23 00:25:53,189.6,12.8,-13.004671,-38.554251
NAVIO TESTE 2,2024-03-23 00:28:42,193.6,13.1,-13.014706,-38.5559
NAVIO TESTE 2,2024-03-23 00:31:42,194.4,13.3,-13.025463,-38.558568
NAVIO TESTE 2,2024-03-23 00:35:43,193.5,13.7,-13.040255,-38.562226
NAVIO TESTE 2,2024-03-23 00:58:32,171.0,13.5,-13.12512,-38.561028
NAVIO TESTE 2,2024-03-23 01:05:53,175.0,13.4,-13.152415,-38.557155
NAVIO TESTE 2,2024-03-23 01:10:23,169.2,13.5,-13.169125,-38.554196
NAVIO TESTE 2,2024-03-23 01:40:43,169.3,13.8,-13.284425,-38.532808
NAVIO TESTE 2,2024-03-23 01:47:43,163.2,13.5,-13.310248,-38.526001
NAVIO TESTE 2,2024-03-23 01:52:52,162.1,13.5,-13.328968,-38.520283
NAVIO TESTE 2,2024-03-23 01:55:24,162.8,13.5,-13.338065,-38.517495
NAVIO TESTE 2,2024-03-23 01:57:43,162.3,13.5,-13.346596,-38.51486
NAVIO TESTE 2,2024-03-23 04:24:33,161.5,13.2,-13.860556,-38.331131
NAVIO TESTE 2,2024-03-23 04:27:14,161.7,13.1,-13.869891,-38.328035
NAVIO TESTE 2,2024-03-23 04:47:32,161.8,13.2,-13.94111,-38.304355
NAVIO TESTE 2,2024-03-23 04:48:02,162.3,13.2,-13.942923,-38.303746
NAVIO TESTE 2,2024-03-23 04:48:32,161.9,13.2,-13.944615,-38.303175
NAVIO TESTE 2,2024-03-23 04:48:42,162.4,13.2,-13.945193,-38.302983
NAVIO TESTE 2,2024-03-23 04:48:51,163.0,13.2,-13.945726,-38.302805
NAVIO TESTE 2,2024-03-23 04:49:02,162.1,13.2,-13.946375,-38.302588
NAVIO TESTE 2,2024-03-23 04:49:32,162.3,13.2,-13.94812,-38.302006
NAVIO TESTE 2,2024-03-23 04:50:21,162.1,13.2,-13.95097,-38.301045
NAVIO TESTE 2,2024-03-23 04:50:51,161.7,13.2,-13.952708,-38.300453
NAVIO TESTE 2,2024-03-23 04:51:21,162.0,13.2,-13.954513,-38.299845
NAVIO TESTE 2,2024-03-23 04:51:32,162.0,13.2,-13.955098,-38.29965
NAVIO TESTE 2,2024-03-23 04:51:42,162.1,13.2,-13.955688,-38.299453
NAVIO TESTE 2,2024-03-23 04:52:01,161.6,13.2,-13.956788,-38.299086
NAVIO TESTE 2,2024-03-23 04:52:32,162.3,13.2,-13.958558,-38.298495
NAVIO TESTE 2,2024-03-23 04:53:22,162.2,13.2,-13.961576,-38.297483
NAVIO TESTE 2,2024-03-23 04:53:32,162.2,13.2,-13.962098,-38.297308
NAVIO TESTE 2,2024-03-23 04:54:22,162.3,13.2,-13.96504,-38.296291
NAVIO TESTE 2,2024-03-23 04:55:12,162.1,13.2,-13.967916,-38.295348
NAVIO TESTE 2,2024-03-23 04:55:13,162.1,13.2,-13.967916,-38.295348
NAVIO TESTE 2,2024-03-23 05:00:03,162.4,13.3,-13.984988,-38.289711
NAVIO TESTE 2,2024-03-23 05:34:04,169.4,13.4,-14.107486,-38.25874
NAVIO TESTE 2,2024-03-23 05:38:23,169.8,13.5,-14.123413,-38.255606
NAVIO TESTE 2,2024-03-23 06:03:23,168.8,13.4,-14.215158,-38.236958
NAVIO TESTE 2,2024-03-23 06:05:43,168.6,13.4,-14.22376,-38.235191
NAVIO TESTE 2,2024-03-23 06:10:24,168.1,13.4,-14.240865,-38.231628
NAVIO TESTE 2,2024-03-23 06:14:53,168.5,13.4,-14.257416,-38.228123
NAVIO TESTE 2,2024-03-23 06:39:03,164.8,13.2,-14.344776,-38.207743
NAVIO TESTE 2,2024-03-23 06:45:52,164.9,13.2,-14.369063,-38.201078
NAVIO TESTE 2,2024-03-23 06:56:02,164.5,13.1,-14.405056,-38.191198
NAVIO TESTE 2,2024-03-23 07:22:22,165.2,13.1,-14.497911,-38.165721
NAVIO TESTE 2,2024-03-23 07:42:23,164.3,13.2,-14.568518,-38.146036
NAVIO TESTE 2,2024-03-23 07:49:54,163.8,13.3,-14.595305,-38.1385
NAVIO TESTE 2,2024-03-23 07:52:03,164.7,13.2,-14.603025,-38.1363
NAVIO TESTE 2,2024-03-23 07:53:54,164.8,13.2,-14.609543,-38.134436
NAVIO TESTE 2,2024-03-23 08:40:04,163.6,13.2,-14.773141,-38.086861
NAVIO TESTE 2,2024-03-23 08:43:04,163.8,13.2,-14.783771,-38.08367
NAVIO TESTE 2,2024-03-23 09:32:03,163.7,13.2,-14.956675,-38.031733
NAVIO TESTE 2,2024-03-23 10:23:54,163.9,13.3,-15.141248,-37.977995
NAVIO TESTE 2,2024-03-23 10:45:04,163.6,13.2,-15.216576,-37.955976
NAVIO TESTE 2,2024-03-23 11:48:54,164.3,12.8,-15.438605,-37.88897
NAVIO TESTE 2,2024-03-23 11:52:12,163.0,12.7,-15.449998,-37.885431
NAVIO TESTE 2,2024-03-23 11:52:33,163.9,12.8,-15.451195,-37.885073
NAVIO TESTE 2,2024-03-23 12:23:52,163.3,12.8,-15.558983,-37.851763
NAVIO TESTE 2,2024-03-23 12:27:53,162.9,12.7,-15.572776,-37.847408
NAVIO TESTE 2,2024-03-23 12:29:14,163.0,12.8,-15.577363,-37.845951
NAVIO TESTE 2,2024-03-23 13:04:03,162.4,12.8,-15.696668,-37.808515
NAVIO TESTE 2,2024-03-23 13:32:13,163.7,12.7,-15.792983,-37.77808
NAVIO TESTE 2,2024-03-23 13:34:53,162.7,12.6,-15.80214,-37.775155
NAVIO TESTE 2,2024-03-23 13:38:23,163.3,12.6,-15.814021,-37.771376
NAVIO TESTE 2,2024-03-23 14:09:24,169.8,12.6,-15.919726,-37.740488
NAVIO TESTE 2,2024-03-23 14:11:44,169.9,12.7,-15.927821,-37.738995
NAVIO TESTE 2,2024-03-23 14:14:55,169.7,12.7,-15.938978,-37.736998
NAVIO TESTE 2,2024-03-23 14:39:44,170.5,12.7,-16.026656,-37.720951
NAVIO TESTE 2,2024-03-23 14:44:24,170.1,12.8,-16.043125,-37.717976
NAVIO TESTE 2,2024-03-23 14:48:24,167.5,12.5,-16.057083,-37.715488
NAVIO TESTE 2,2024-03-23 15:40:53,163.4,13.1,-16.237911,-37.658745
NAVIO TESTE 2,2024-03-23 15:42:54,162.8,13.1,-16.245006,-37.656493
NAVIO TESTE 2,2024-03-23 15:45:24,163.0,13.1,-16.25371,-37.653741
NAVIO TESTE 2,2024-03-23 15:56:23,162.4,13.2,-16.292186,-37.641758
NAVIO TESTE 2,2024-03-23 16:20:23,162.6,13.1,-16.376615,-37.615653
NAVIO TESTE 2,2024-03-23 16:31:03,163.1,13.2,-16.414081,-37.604238
NAVIO TESTE 2,2024-03-23 16:36:24,163.4,13.3,-16.433018,-37.598585
NAVIO TESTE 2,2024-03-23 16:38:24,163.9,13.2,-16.440201,-37.596446
NAVIO TESTE 2,2024-03-23 16:47:30,163.9,13.3,-16.472823,-37.58676
NAVIO TESTE 2,2024-03-23 16:48:30,164.2,13.3,-16.47638,-37.585723
NAVIO TESTE 2,2024-03-23 16:48:41,163.6,13.4,-16.477036,-37.58553
NAVIO TESTE 2,2024-03-23 16:49:02,164.6,13.3,-16.478248,-37.585173
NAVIO TESTE 2,2024-03-23 16:49:11,164.2,13.3,-16.478848,-37.584995
NAVIO TESTE 2,2024-03-23 16:49:30,164.2,13.4,-16.479991,-37.584661
NAVIO TESTE 2,2024-03-23 16:49:41,164.2,13.4,-16.480653,-37.584471
NAVIO TESTE 2,2024-03-23 16:49:51,164.2,13.4,-16.481193,-37.584313
NAVIO TESTE 2,2024-03-23 16:50:11,164.4,13.4,-16.482515,-37.583933
NAVIO TESTE 2,2024-03-23 16:50:30,163.8,13.4,-16.483596,-37.583613
NAVIO TESTE 2,2024-03-23 16:51:22,163.6,13.4,-16.486651,-37.582716
NAVIO TESTE 2,2024-03-23 16:51:30,164.2,13.4,-16.48719,-37.58256
NAVIO TESTE 2,2024-03-23 16:51:51,163.9,13.4,-16.488448,-37.582181
NAVIO TESTE 2,2024-03-23 16:53:01,163.4,13.4,-16.492636,-37.580946
NAVIO TESTE 2,2024-03-23 17:23:14,165.6,13.5,-16.602771,-37.552653
NAVIO TESTE 2,2024-03-23 17:27:04,166.6,13.4,-16.616686,-37.549103
NAVIO TESTE 2,2024-03-23 17:29:54,166.7,13.3,-16.626968,-37.546551
NAVIO TESTE 2,2024-03-23 17:32:14,166.3,13.3,-16.635518,-37.544416
NAVIO TESTE 2,2024-03-23 18:13:53,162.6,13.0,-16.782458,-37.501298
NAVIO TESTE 2,2024-03-23 18:18:43,162.0,13.0,-16.799198,-37.495591
NAVIO TESTE 2,2024-03-23 18:21:53,162.4,13.0,-16.810013,-37.491858
NAVIO TESTE 2,2024-03-23 18:24:53,159.9,13.0,-16.820376,-37.488251
NAVIO TESTE 2,2024-03-23 18:26:31,161.9,13.0,-16.826071,-37.486251
NAVIO TESTE 2,2024-03-23 19:11:13,165.0,13.0,-16.980945,-37.433101
NAVIO TESTE 2,2024-03-23 19:12:14,164.4,13.1,-16.984413,-37.432105
NAVIO TESTE 2,2024-03-23 19:15:33,164.2,13.0,-16.996041,-37.428688
NAVIO TESTE 2,2024-03-23 19:17:54,163.7,12.9,-17.00432,-37.426221
NAVIO TESTE 2,2024-03-23 19:41:52,164.4,12.9,-17.087345,-37.4015
NAVIO TESTE 2,2024-03-23 19:44:12,164.4,12.9,-17.095476,-37.399136
NAVIO TESTE 2,2024-03-23 19:46:32,164.0,13.1,-17.103676,-37.396763
NAVIO TESTE 2,2024-03-23 19:49:42,166.0,13.0,-17.114785,-37.393656
NAVIO TESTE 2,2024-03-23 20:18:34,165.5,13.1,-17.216745,-37.36666
NAVIO TESTE 2,2024-03-23 20:24:04,166.7,13.1,-17.236145,-37.361696
NAVIO TESTE 2,2024-03-23 20:26:24,166.4,13.1,-17.24446,-37.359575
NAVIO TESTE 2,2024-03-23 20:53:14,165.5,13.0,-17.338105,-37.33478
NAVIO TESTE 2,2024-03-23 21:02:33,165.1,13.1,-17.37075,-37.32586
NAVIO TESTE 2,2024-03-23 21:12:34,165.0,12.7,-17.405583,-37.316013
NAVIO TESTE 2,2024-03-23 21:15:44,164.0,12.7,-17.416463,-37.312843
NAVIO TESTE 2,2024-03-23 21:32:34,163.4,12.6,-17.473963,-37.295991
NAVIO TESTE 2,2024-03-23 21:35:13,163.3,12.6,-17.482905,-37.293181
NAVIO TESTE 2,2024-03-23 21:41:14,163.4,12.6,-17.50322,-37.28668
NAVIO TESTE 2,2024-03-23 21:46:15,163.1,12.5,-17.52013,-37.281156
NAVIO TESTE 2,2024-03-23 21:48:23,163.2,12.4,-17.527275,-37.278831
NAVIO TESTE 2,2024-03-23 22:21:33,160.9,12.4,-17.636981,-37.242561
NAVIO TESTE 2,2024-03-23 22:51:34,160.9,12.1,-17.735021,-37.20925
NAVIO TESTE 2,2024-03-23 22:54:54,161.0,12.2,-17.74585,-37.205516
NAVIO TESTE 2,2024-03-23 22:57:14,161.8,12.1,-17.753296,-37.20299
NAVIO TESTE 2,2024-03-23 23:24:34,186.1,11.8,-17.841425,-37.180528
NAVIO TESTE 2,2024-03-23 23:27:24,187.8,12.0,-17.85076,-37.181751
NAVIO TESTE 2,2024-03-23 23:32:43,188.0,12.0,-17.868411,-37.18413
NAVIO TESTE 2,2024-03-23 23:35:13,188.3,12.0,-17.876601,-37.185366
NAVIO TESTE 2,2024-03-23 23:35:23,187.9,12.0,-17.877155,-37.185448
NAVIO TESTE 2,2024-03-23 23:35:32,187.9,12.0,-17.877598,-37.185513
NAVIO TESTE 2,2024-03-23 23:35:54,188.1,12.0,-17.878771,-37.185676
NAVIO TESTE 2,2024-03-23 23:36:12,188.2,12.0,-17.87982,-37.185831
NAVIO TESTE 2,2024-03-23 23:36:53,187.8,12.0,-17.882068,-37.186178
NAVIO TESTE 2,2024-03-23 23:38:24,187.1,12.0,-17.887131,-37.186906
NAVIO TESTE 2,2024-03-23 23:38:33,187.8,12.0,-17.887636,-37.186975
NAVIO TESTE 2,2024-03-23 23:39:12,187.7,12.0,-17.889821,-37.187273
NAVIO TESTE 2,2024-03-23 23:41:33,188.9,12.1,-17.897833,-37.188466
NAVIO TESTE 2,2024-03-23 23:41:43,189.3,12.1,-17.898386,-37.188558
NAVIO TESTE 2,2024-03-23 23:42:14,188.8,12.1,-17.899966,-37.188806
NAVIO TESTE 2,2024-03-23 23:48:34,189.6,12.2,-17.92117,-37.192103
NAVIO TESTE 2,2024-03-24 00:00:24,189.6,12.5,-17.961458,-37.198953
NAVIO TESTE 2,2024-03-24 00:07:33,189.3,12.6,-17.986325,-37.20315
NAVIO TESTE 2,2024-03-24 00:11:33,189.8,12.7,-18.00035,-37.205525
NAVIO TESTE 2,2024-03-24 00:39:13,189.1,13.0,-18.098416,-37.221815
NAVIO TESTE 2,2024-03-24 00:45:04,189.0,13.1,-18.119486,-37.225258
NAVIO TESTE 2,2024-03-24 00:58:15,189.2,13.0,-18.166936,-37.233311
NAVIO TESTE 2,2024-03-24 01:01:16,188.8,13.0,-18.177681,-37.235126
NAVIO TESTE 2,2024-03-24 01:03:44,189.3,13.0,-18.186675,-37.236706
NAVIO TESTE 2,2024-03-24 01:12:13,188.8,13.0,-18.217243,-37.241916
NAVIO TESTE 2,2024-03-24 01:15:13,188.9,13.0,-18.227873,-37.243685
NAVIO TESTE 2,2024-03-24 01:43:53,188.7,13.2,-18.331308,-37.260931
NAVIO TESTE 2,2024-03-24 01:51:13,188.4,13.3,-18.357926,-37.265323
NAVIO TESTE 2,2024-03-24 02:40:14,186.7,12.9,-18.536985,-37.291556
NAVIO TESTE 2,2024-03-24 02:47:44,187.1,12.7,-18.563701,-37.294953
NAVIO TESTE 2,2024-03-24 02:50:24,186.6,12.7,-18.573225,-37.296145
NAVIO TESTE 2,2024-03-24 03:34:01,191.3,12.2,-18.722985,-37.321211
NAVIO TESTE 2,2024-03-24 03:34:21,190.9,12.3,-18.72411,-37.321445
NAVIO TESTE 2,2024-03-24 03:34:41,190.5,12.2,-18.725141,-37.321651
NAVIO TESTE 2,2024-03-24 03:35:03,191.7,12.2,-18.726456,-37.32193
NAVIO TESTE 2,2024-03-24 03:35:41,191.2,12.4,-18.72863,-37.32237
NAVIO TESTE 2,2024-03-24 03:35:51,190.7,12.3,-18.72918,-37.32247
NAVIO TESTE 2,2024-03-24 03:37:03,190.4,12.3,-18.733243,-37.323365
NAVIO TESTE 2,2024-03-24 03:58:23,190.1,12.4,-18.806171,-37.33783
NAVIO TESTE 2,2024-03-24 04:05:33,191.0,12.2,-18.83053,-37.342623
NAVIO TESTE 2,2024-03-24 04:30:23,185.6,12.4,-18.916041,-37.354583
NAVIO TESTE 2,2024-03-24 04:37:23,184.6,12.2,-18.939998,-37.356858
NAVIO TESTE 2,2024-03-24 04:39:34,185.3,12.3,-18.94746,-37.357593
NAVIO TESTE 2,2024-03-24 05:04:53,185.4,11.9,-19.033906,-37.365775
NAVIO TESTE 2,2024-03-24 05:06:13,187.7,12.0,-19.0383,-37.366345
NAVIO TESTE 2,2024-03-24 05:06:43,188.3,11.7,-19.039958,-37.366586
NAVIO TESTE 2,2024-03-24 05:07:13,189.0,11.8,-19.041668,-37.366841
NAVIO TESTE 2,2024-03-24 05:07:23,189.3,11.8,-19.04222,-37.366925
NAVIO TESTE 2,2024-03-24 05:08:13,188.2,11.6,-19.044863,-37.367321
NAVIO TESTE 2,2024-03-24 05:08:23,189.1,11.6,-19.045406,-37.367398
NAVIO TESTE 2,2024-03-24 05:08:52,189.5,11.6,-19.047021,-37.36766
NAVIO TESTE 2,2024-03-24 05:09:13,188.0,11.7,-19.048158,-37.36784
NAVIO TESTE 2,2024-03-24 05:09:32,188.6,11.7,-19.049198,-37.368006
NAVIO TESTE 2,2024-03-24 05:09:43,188.4,11.8,-19.049745,-37.3681
NAVIO TESTE 2,2024-03-24 05:09:52,188.1,11.8,-19.050243,-37.368193
NAVIO TESTE 2,2024-03-24 05:10:32,189.3,11.9,-19.052498,-37.368558
NAVIO TESTE 2,2024-03-24 05:10:33,189.3,11.9,-19.052498,-37.368558
NAVIO TESTE 2,2024-03-24 05:10:52,189.2,11.9,-19.053593,-37.368731
NAVIO TESTE 2,2024-03-24 05:12:43,189.0,12.0,-19.059635,-37.369696
NAVIO TESTE 2,2024-03-24 05:13:12,188.6,11.9,-19.061253,-37.369965
NAVIO TESTE 2,2024-03-24 05:36:34,188.9,11.9,-19.13766,-37.381993
NAVIO TESTE 2,2024-03-24 05:38:54,188.4,11.8,-19.145306,-37.38319
NAVIO TESTE 2,2024-03-24 06:15:13,187.8,11.8,-19.263673,-37.399871
NAVIO TESTE 2,2024-03-24 06:19:43,188.5,11.9,-19.27857,-37.401921
NAVIO TESTE 2,2024-03-24 06:49:34,188.0,12.2,-19.378026,-37.416963
NAVIO TESTE 2,2024-03-24 06:54:04,183.8,11.5,-19.39222,-37.418676
NAVIO TESTE 2,2024-03-24 07:38:14,193.9,13.3,-19.544083,-37.452483
NAVIO TESTE 2,2024-03-24 07:59:03,192.5,12.9,-19.619646,-37.471201
NAVIO TESTE 2,2024-03-24 08:36:13,190.8,12.9,-19.753428,-37.501155
NAVIO TESTE 2,2024-03-24 08:39:13,190.8,12.9,-19.764208,-37.50342
NAVIO TESTE 2,2024-03-24 09:19:34,187.5,12.7,-19.900761,-37.529373
NAVIO TESTE 2,2024-03-24 09:28:53,188.2,12.5,-19.933576,-37.534013
NAVIO TESTE 2,2024-03-24 09:31:24,188.4,12.7,-19.942398,-37.535298
NAVIO TESTE 2,2024-03-24 09:40:53,187.8,12.4,-19.975441,-37.53997
NAVIO TESTE 2,2024-03-24 10:22:54,193.4,12.0,-20.113613,-37.569608
NAVIO TESTE 2,2024-03-24 11:26:13,186.7,12.0,-20.32125,-37.608268
NAVIO TESTE 2,2024-03-24 11:31:23,205.7,11.8,-20.338693,-37.611266
NAVIO TESTE 2,2024-03-24 11:46:03,235.4,12.4,-20.36607,-37.65315
NAVIO TESTE 2,2024-03-24 11:46:12,235.3,12.7,-20.36636,-37.65361
NAVIO TESTE 2,2024-03-24 11:46:42,237.6,12.0,-20.367275,-37.655131
NAVIO TESTE 2,2024-03-24 11:46:53,238.3,12.3,-20.367601,-37.655693
NAVIO TESTE 2,2024-03-24 11:48:03,236.7,12.3,-20.369776,-37.659243
NAVIO TESTE 2,2024-03-24 11:48:22,235.9,12.3,-20.370391,-37.66019
NAVIO TESTE 2,2024-03-24 11:48:32,234.3,12.3,-20.370756,-37.66074
NAVIO TESTE 2,2024-03-24 11:49:22,234.4,12.0,-20.372368,-37.663178
NAVIO TESTE 2,2024-03-24 11:49:32,234.5,12.3,-20.372691,-37.663676
NAVIO TESTE 2,2024-03-24 11:50:12,236.4,12.2,-20.373951,-37.665663
NAVIO TESTE 2,2024-03-24 11:54:02,235.5,12.2,-20.381005,-37.677231
NAVIO TESTE 2,2024-03-24 12:42:05,233.7,11.8,-20.469655,-37.817831
NAVIO TESTE 2,2024-03-24 12:55:23,236.7,11.6,-20.494338,-37.856041
NAVIO TESTE 2,2024-03-24 13:10:34,239.1,11.3,-20.522015,-37.900093
NAVIO TESTE 2,2024-03-24 13:10:43,238.2,11.2,-20.52227,-37.900523
NAVIO TESTE 2,2024-03-24 13:13:04,238.4,11.6,-20.526465,-37.907165
NAVIO TESTE 2,2024-03-24 13:17:03,235.3,11.7,-20.533526,-37.918536
NAVIO TESTE 2,2024-03-24 13:40:24,238.7,11.7,-20.573185,-37.982895
NAVIO TESTE 2,2024-03-24 13:47:35,243.0,10.6,-20.585171,-38.002355
NAVIO TESTE 2,2024-03-24 13:50:33,237.9,10.9,-20.589816,-38.010198
NAVIO TESTE 2,2024-03-24 13:52:33,238.9,11.3,-20.593331,-38.01575
NAVIO TESTE 2,2024-03-24 14:18:53,236.9,10.9,-20.635885,-38.088258
NAVIO TESTE 2,2024-03-24 14:26:24,233.9,11.4,-20.648528,-38.10914
NAVIO TESTE 2,2024-03-24 14:41:14,243.0,11.1,-20.673003,-38.150218
NAVIO TESTE 2,2024-03-24 14:50:14,238.3,11.3,-20.688435,-38.175986
NAVIO TESTE 2,2024-03-24 14:54:13,235.7,11.7,-20.69526,-38.187528
NAVIO TESTE 2,2024-03-24 15:28:52,240.8,12.0,-20.753128,-38.287391
NAVIO TESTE 2,2024-03-24 15:29:01,239.9,12.1,-20.75338,-38.287781
NAVIO TESTE 2,2024-03-24 15:29:22,237.6,12.2,-20.754025,-38.288821
NAVIO TESTE 2,2024-03-24 16:23:04,240.9,12.0,-20.850653,-38.452371
NAVIO TESTE 2,2024-03-24 16:28:53,244.1,12.3,-20.858573,-38.47161
NAVIO TESTE 2,2024-03-24 16:34:24,247.0,12.8,-20.866411,-38.490523
NAVIO TESTE 2,2024-03-24 16:38:13,244.0,12.5,-20.872396,-38.503268
NAVIO TESTE 2,2024-03-24 16:47:32,242.7,12.5,-20.88798,-38.533395
NAVIO TESTE 2,2024-03-24 16:47:42,244.8,12.5,-20.88824,-38.533875
NAVIO TESTE 2,2024-03-24 16:47:52,245.5,12.6,-20.888525,-38.534416
NAVIO TESTE 2,2024-03-24 16:48:32,237.4,12.8,-20.88972,-38.536611
NAVIO TESTE 2,2024-03-24 16:49:42,241.6,12.6,-20.891696,-38.540358
NAVIO TESTE 2,2024-03-24 16:49:52,242.3,12.5,-20.891975,-38.540901
NAVIO TESTE 2,2024-03-24 16:50:03,242.0,12.6,-20.892281,-38.541493
NAVIO TESTE 2,2024-03-24 16:50:22,243.0,12.5,-20.892805,-38.54253
NAVIO TESTE 2,2024-03-24 16:51:12,238.7,12.8,-20.894278,-38.545306
NAVIO TESTE 2,2024-03-24 16:51:33,236.0,12.8,-20.894895,-38.546415
NAVIO TESTE 2,2024-03-24 16:52:42,243.3,12.6,-20.896925,-38.550155
NAVIO TESTE 2,2024-03-24 16:59:12,241.1,12.3,-20.907783,-38.571188
NAVIO TESTE 2,2024-03-24 16:59:52,244.8,12.3,-20.908835,-38.573295
NAVIO TESTE 2,2024-03-24 17:00:20,242.6,12.4,-20.909605,-38.574801
NAVIO TESTE 2,2024-03-24 17:01:52,243.2,12.3,-20.912163,-38.579795
NAVIO TESTE 2,2024-03-24 17:02:12,244.3,12.4,-20.91273,-38.580871
NAVIO TESTE 2,2024-03-24 17:02:52,234.4,12.5,-20.91395,-38.583073
NAVIO TESTE 2,2024-03-24 17:03:01,238.2,12.6,-20.914213,-38.583561
NAVIO TESTE 2,2024-03-24 17:03:11,239.3,12.6,-20.914506,-38.584093
NAVIO TESTE 2,2024-03-24 17:04:51,240.2,12.7,-20.917523,-38.589503
NAVIO TESTE 2,2024-03-24 17:05:01,238.8,13.0,-20.917818,-38.590053
NAVIO TESTE 2,2024-03-24 17:05:21,240.1,12.9,-20.918376,-38.591091
NAVIO TESTE 2,2024-03-24 17:06:21,241.2,12.8,-20.920123,-38.594385
NAVIO TESTE 2,2024-03-24 17:08:21,239.8,12.9,-20.923678,-38.600976
NAVIO TESTE 2,2024-03-24 17:09:01,251.6,12.5,-20.92476,-38.60319
NAVIO TESTE 2,2024-03-24 17:09:32,244.3,12.3,-20.925566,-38.604886
NAVIO TESTE 2,2024-03-24 17:13:43,248.1,12.0,-20.932358,-38.618213
NAVIO TESTE 2,2024-03-24 17:15:34,238.5,12.4,-20.93536,-38.624098
NAVIO TESTE 2,2024-03-24 17:15:53,244.6,12.0,-20.935836,-38.625061
NAVIO TESTE 2,2024-03-24 17:22:03,239.3,12.7,-20.945983,-38.644988
NAVIO TESTE 2,2024-03-24 18:24:13,243.2,13.1,-21.052765,-38.854746
NAVIO TESTE 2,2024-03-24 18:41:51,241.6,12.6,-21.08299,-38.914313
NAVIO TESTE 2,2024-03-24 18:43:11,236.7,12.4,-21.085146,-38.91859
NAVIO TESTE 2,2024-03-24 18:48:34,242.8,12.9,-21.094558,-38.936565
NAVIO TESTE 2,2024-03-24 19:00:14,234.6,13.1,-21.114955,-38.975918
NAVIO TESTE 2,2024-03-24 19:02:14,236.2,13.4,-21.118525,-38.98274
NAVIO TESTE 2,2024-03-24 19:16:05,238.4,12.8,-21.142446,-39.02901
NAVIO TESTE 2,2024-03-24 19:20:04,242.2,13.0,-21.14946,-39.042413
NAVIO TESTE 2,2024-03-24 19:22:54,242.1,13.0,-21.154553,-39.052123
NAVIO TESTE 2,2024-03-24 19:26:04,240.1,13.2,-21.160343,-39.062988
NAVIO TESTE 2,2024-03-24 19:28:14,241.1,13.3,-21.164303,-39.07046
NAVIO TESTE 2,2024-03-24 19:30:15,243.4,13.2,-21.16784,-39.077343
NAVIO TESTE 2,2024-03-24 19:32:42,236.7,13.3,-21.172375,-39.085696
NAVIO TESTE 2,2024-03-24 19:37:32,244.3,13.0,-21.180881,-39.102151
NAVIO TESTE 2,2024-03-24 19:55:43,241.2,13.0,-21.213036,-39.163648
NAVIO TESTE 2,2024-03-24 20:04:23,244.1,12.8,-21.227945,-39.1926
NAVIO TESTE 2,2024-03-24 20:09:34,242.2,12.5,-21.236716,-39.20978
NAVIO TESTE 2,2024-03-24 20:14:44,243.6,12.7,-21.245463,-39.226848
NAVIO TESTE 2,2024-03-24 20:26:13,243.8,13.1,-21.265825,-39.265281
NAVIO TESTE 2,2024-03-24 20:28:54,242.0,13.1,-21.270696,-39.27439
NAVIO TESTE 2,2024-03-24 20:39:24,239.1,12.8,-21.289458,-39.310103
NAVIO TESTE 2,2024-03-24 20:42:05,236.3,13.2,-21.294761,-39.318688
NAVIO TESTE 2,2024-03-24 20:49:14,239.1,13.1,-21.308886,-39.341936
NAVIO TESTE 2,2024-03-24 21:14:03,237.6,13.3,-21.35873,-39.423198
NAVIO TESTE 2,2024-03-24 21:18:12,237.7,13.3,-21.366963,-39.436943
NAVIO TESTE 2,2024-03-24 21:42:52,231.7,12.8,-21.4163,-39.515113
NAVIO TESTE 2,2024-03-24 21:55:24,237.9,12.8,-21.44116,-39.554871
NAVIO TESTE 2,2024-03-24 21:58:55,234.7,12.7,-21.448116,-39.565976
NAVIO TESTE 2,2024-03-24 22:01:55,233.5,12.7,-21.454013,-39.575431
NAVIO TESTE 2,2024-03-24 22:19:54,223.5,12.5,-21.492646,-39.629006
NAVIO TESTE 2,2024-03-24 22:29:03,228.4,12.7,-21.513421,-39.655483
NAVIO TESTE 2,2024-03-24 22:33:13,231.4,12.4,-21.522666,-39.667645
NAVIO TESTE 2,2024-03-24 23:07:53,239.0,12.9,-21.59264,-39.775631
NAVIO TESTE 2,2024-03-24 23:30:02,235.8,12.8,-21.637158,-39.847628
