NOME,DATAHORA,RUMO,VELOCIDADE,LATITUDE,LONGITUDE
NAVIO TESTE 3,2024-04-17 09:28:12,170.5,0.0,-24.138951,-46.266476
NAVIO TESTE 3,2024-04-17 10:58:12,38.0,0.0,-24.138341,-46.26636
NAVIO TESTE 3,2024-04-17 12:49:12,180.3,0.0,-24.138645,-46.266431
NAVIO TESTE 3,2024-04-17 12:55:12,196.9,0.0,-24.13877,-46.266415
NAVIO TESTE 3,2024-04-17 13:21:31,55.2,1.7,-24.139166,-46.261235
NAVIO TESTE 3,2024-04-17 13:30:21,305.2,4.1,-24.13392,-46.26479
NAVIO TESTE 3,2024-04-17 13:56:31,314.5,8.6,-24.103613,-46.31307
NAVIO TESTE 3,2024-04-17 14:01:02,312.9,8.6,-24.096406,-46.321586
NAVIO TESTE 3,2024-04-17 14:03:50,328.0,8.5,-24.091215,-46.325971
NAVIO TESTE 3,2024-04-17 14:30:03,6.3,3.1,-24.047121,-46.333508
NAVIO TESTE 3,2024-04-17 14:49:51,323.1,1.0,-24.03903,-46.337411
NAVIO TESTE 3,2024-04-17 15:04:31,358.7,0.5,-24.035581,-46.337823
NAVIO TESTE 3,2024-04-17 15:10:12,3.6,0.4,-24.034616,-46.337568
NAVIO TESTE 3,2024-04-17 15:33:31,237.9,2.7,-24.033381,-46.339563
NAVIO TESTE 3,2024-04-17 15:35:21,221.0,1.5,-24.034205,-46.340501
NAVIO TESTE 3,2024-04-17 15:38:42,32.6,0.4,-24.033925,-46.34092
NAVIO TESTE 3,2024-04-17 15:41:23,35.0,2.0,-24.032646,-46.340245
NAVIO TESTE 3,2024-04-17 16:01:52,123.6,10.1,-24.051,-46.299413
NAVIO TESTE 3,2024-04-17 16:04:42,126.1,9.9,-24.055808,-46.292821
NAVIO TESTE 3,2024-04-17 16:44:11,113.2,2.1,-24.072541,-46.208621
NAVIO TESTE 3,2024-04-17 16:53:22,101.2,2.1,-24.073791,-46.20358
NAVIO TESTE 3,2024-04-17 16:58:51,122.9,1.6,-24.075251,-46.199765
NAVIO TESTE 3,2024-04-17 17:40:00,355.3,0.0,-24.075115,-46.202196
NAVIO TESTE 3,2024-04-17 20:49:00,30.3,0.0,-24.074086,-46.201755
NAVIO TESTE 3,2024-04-17 21:52:01,292.8,0.0,-24.07361,-46.201418
NAVIO TESTE 3,2024-04-17 22:52:00,164.7,0.0,-24.07428,-46.201903
NAVIO TESTE 3,2024-04-17 23:34:01,4.5,0.0,-24.074108,-46.201878
NAVIO TESTE 3,2024-04-17 23:40:01,225.5,0.0,-24.074045,-46.201791
NAVIO TESTE 3,2024-04-18 03:28:01,99.9,0.0,-24.072453,-46.199775
NAVIO TESTE 3,2024-04-18 04:52:00,72.8,0.0,-24.072348,-46.199213
NAVIO TESTE 3,2024-04-18 11:43:01,270.1,0.2,-24.072075,-46.19929
NAVIO TESTE 3,2024-04-18 13:01:01,131.8,0.2,-24.072423,-46.198838
NAVIO TESTE 3,2024-04-18 13:35:02,261.0,7.5,-24.069558,-46.232958
NAVIO TESTE 3,2024-04-18 13:37:32,268.9,7.4,-24.069311,-46.238548
NAVIO TESTE 3,2024-04-18 14:09:51,234.6,2.6,-24.065506,-46.289013
NAVIO TESTE 3,2024-04-18 14:41:41,292.2,2.9,-24.063811,-46.316728
NAVIO TESTE 3,2024-04-18 14:45:51,270.1,2.9,-24.063783,-46.320358
NAVIO TESTE 3,2024-04-18 15:10:43,359.7,3.5,-24.0571,-46.338098
NAVIO TESTE 3,2024-04-18 15:21:02,85.2,3.5,-24.05004,-46.329715
NAVIO TESTE 3,2024-04-18 15:37:43,73.1,1.8,-24.047273,-46.31688
NAVIO TESTE 3,2024-04-18 15:49:31,120.9,7.6,-24.050153,-46.30232
NAVIO TESTE 3,2024-04-18 15:54:52,119.9,9.7,-24.056928,-46.28921
NAVIO TESTE 3,2024-04-18 16:40:27,185.1,0.1,-24.070281,-46.219901
NAVIO TESTE 3,2024-04-18 17:31:24,341.8,0.0,-24.066905,-46.216348
NAVIO TESTE 3,2024-04-18 18:01:27,189.8,0.0,-24.067023,-46.216098
NAVIO TESTE 3,2024-04-18 19:13:27,151.1,0.0,-24.066876,-46.216286
NAVIO TESTE 3,2024-04-18 20:49:27,141.5,0.1,-24.067078,-46.216043
NAVIO TESTE 3,2024-04-18 22:40:26,142.3,0.1,-24.067135,-46.216018
NAVIO TESTE 3,2024-04-18 22:55:27,329.6,0.1,-24.067216,-46.216033
NAVIO TESTE 3,2024-04-18 23:43:27,45.1,0.0,-24.06733,-46.215876
NAVIO TESTE 3,2024-04-19 01:34:27,110.9,0.0,-24.067178,-46.21594
NAVIO TESTE 3,2024-04-19 04:19:27,289.1,0.0,-24.067385,-46.21575
NAVIO TESTE 3,2024-04-19 05:55:24,165.1,0.0,-24.067556,-46.215681
NAVIO TESTE 3,2024-04-19 08:13:26,289.2,0.0,-24.067621,-46.215645
NAVIO TESTE 3,2024-04-19 15:52:27,190.9,0.8,-24.06853,-46.216511
NAVIO TESTE 3,2024-04-19 16:10:10,275.8,4.4,-24.069066,-46.227095
NAVIO TESTE 3,2024-04-19 16:11:00,270.9,4.9,-24.069005,-46.228376
NAVIO TESTE 3,2024-04-19 16:12:00,271.6,5.2,-24.068918,-46.230108
NAVIO TESTE 3,2024-04-19 16:30:21,268.4,9.1,-24.068741,-46.275718
NAVIO TESTE 3,2024-04-19 16:46:12,301.3,5.0,-24.06593,-46.304558
NAVIO TESTE 3,2024-04-19 17:08:01,222.8,3.2,-24.06768,-46.326821
NAVIO TESTE 3,2024-04-19 17:28:11,122.0,3.5,-24.081763,-46.333713
NAVIO TESTE 3,2024-04-19 17:40:52,54.0,2.9,-24.081543,-46.320373
NAVIO TESTE 3,2024-04-19 17:43:31,62.3,2.7,-24.080288,-46.318441
NAVIO TESTE 3,2024-04-19 18:47:56,84.4,6.8,-24.072945,-46.279001
NAVIO TESTE 3,2024-04-19 18:52:16,92.2,7.4,-24.072848,-46.269625
NAVIO TESTE 3,2024-04-19 22:35:29,8.1,0.0,-24.073261,-46.219498
NAVIO TESTE 3,2024-04-20 00:17:28,343.2,0.0,-24.073155,-46.219523
NAVIO TESTE 3,2024-04-20 03:26:28,154.5,0.0,-24.073088,-46.219586
NAVIO TESTE 3,2024-04-20 06:50:28,344.3,0.0,-24.073215,-46.219506
NAVIO TESTE 3,2024-04-20 10:11:29,335.1,0.0,-24.073073,-46.219601
NAVIO TESTE 3,2024-04-20 15:44:29,320.1,0.1,-24.072925,-46.219715
NAVIO TESTE 3,2024-04-20 17:50:29,122.1,0.0,-24.073358,-46.219753
NAVIO TESTE 3,2024-04-20 18:20:29,83.9,0.0,-24.073305,-46.219695
NAVIO TESTE 3,2024-04-20 21:38:29,276.2,0.0,-24.072205,-46.220725
NAVIO TESTE 3,2024-04-21 02:50:29,133.3,0.0,-24.071758,-46.222358
NAVIO TESTE 3,2024-04-21 03:35:29,256.0,0.0,-24.071795,-46.222618
NAVIO TESTE 3,2024-04-21 04:17:29,72.9,0.0,-24.071595,-46.222125
NAVIO TESTE 3,2024-04-21 04:50:29,133.6,0.1,-24.071886,-46.22106
NAVIO TESTE 3,2024-04-21 04:53:24,240.3,0.0,-24.071981,-46.220933
NAVIO TESTE 3,2024-04-21 06:17:29,194.4,0.0,-24.073708,-46.220126
NAVIO TESTE 3,2024-04-21 06:20:29,4.5,0.0,-24.073791,-46.22016
NAVIO TESTE 3,2024-04-21 07:14:28,209.0,0.0,-24.07451,-46.220676
NAVIO TESTE 3,2024-04-21 09:20:29,307.3,0.0,-24.075235,-46.222321
NAVIO TESTE 3,2024-04-21 10:56:29,316.2,0.0,-24.074558,-46.223391
NAVIO TESTE 3,2024-04-21 10:59:29,337.9,0.0,-24.074493,-46.223438
NAVIO TESTE 3,2024-04-21 16:14:29,183.0,0.0,-24.072365,-46.223658
NAVIO TESTE 3,2024-04-21 16:32:29,201.4,0.0,-24.072311,-46.22364
NAVIO TESTE 3,2024-04-21 16:44:27,356.7,0.0,-24.072338,-46.223676
NAVIO TESTE 3,2024-04-21 18:38:29,189.8,0.0,-24.073146,-46.224065
NAVIO TESTE 3,2024-04-22 03:32:27,170.6,0.0,-24.073921,-46.224323
NAVIO TESTE 3,2024-04-22 03:44:29,359.3,0.0,-24.074043,-46.224286
NAVIO TESTE 3,2024-04-22 03:47:29,181.3,0.0,-24.074031,-46.224295
NAVIO TESTE 3,2024-04-22 04:17:29,177.6,0.0,-24.073938,-46.224241
NAVIO TESTE 3,2024-04-22 05:05:28,160.3,0.0,-24.074281,-46.224113
NAVIO TESTE 3,2024-04-22 06:11:28,158.2,0.0,-24.074816,-46.223836
NAVIO TESTE 3,2024-04-22 08:41:29,110.0,0.0,-24.075193,-46.222845
NAVIO TESTE 3,2024-04-22 11:05:28,106.3,0.0,-24.075115,-46.223073
NAVIO TESTE 3,2024-04-22 11:26:29,305.9,0.0,-24.07485,-46.223415
NAVIO TESTE 3,2024-04-22 11:59:29,291.1,0.0,-24.07496,-46.223398
NAVIO TESTE 3,2024-04-22 12:35:29,327.2,0.0,-24.074316,-46.223978
NAVIO TESTE 3,2024-04-22 16:56:27,28.5,0.1,-24.072911,-46.22411
NAVIO TESTE 3,2024-04-22 17:11:29,294.1,0.0,-24.072973,-46.224105
NAVIO TESTE 3,2024-04-22 19:53:29,35.4,0.0,-24.072345,-46.2235
NAVIO TESTE 3,2024-04-23 00:23:28,281.6,0.0,-24.071828,-46.221951
NAVIO TESTE 3,2024-04-23 01:44:28,182.2,0.0,-24.071831,-46.222503
NAVIO TESTE 3,2024-04-23 05:14:28,120.7,0.0,-24.071823,-46.221913
NAVIO TESTE 3,2024-04-23 08:20:29,351.5,0.0,-24.073545,-46.219583
NAVIO TESTE 3,2024-04-23 09:38:29,343.2,0.0,-24.073566,-46.219615
NAVIO TESTE 3,2024-04-23 09:41:29,164.7,0.0,-24.073573,-46.21963
NAVIO TESTE 3,2024-04-23 10:50:28,0.4,0.0,-24.073651,-46.219633
NAVIO TESTE 3,2024-04-23 12:29:28,330.0,0.0,-24.073343,-46.219716
NAVIO TESTE 3,2024-04-23 17:47:29,153.0,0.0,-24.072995,-46.219611
NAVIO TESTE 3,2024-04-23 18:53:29,164.3,0.0,-24.073415,-46.219555
NAVIO TESTE 3,2024-04-23 18:56:29,158.9,0.0,-24.073371,-46.21956
NAVIO TESTE 3,2024-04-23 19:44:29,163.2,0.0,-24.07339,-46.219518
NAVIO TESTE 3,2024-04-23 23:14:29,289.9,0.0,-24.072771,-46.220215
NAVIO TESTE 3,2024-04-24 00:53:29,165.2,0.0,-24.072851,-46.220513
NAVIO TESTE 3,2024-04-24 04:44:29,287.7,0.0,-24.071748,-46.222021
NAVIO TESTE 3,2024-04-24 08:38:29,14.7,0.0,-24.074166,-46.219826
NAVIO TESTE 3,2024-04-24 15:59:28,337.1,0.0,-24.072925,-46.219718
NAVIO TESTE 3,2024-04-24 22:17:29,327.3,0.0,-24.072881,-46.219685
NAVIO TESTE 3,2024-04-24 23:11:29,152.8,0.0,-24.07279,-46.219858
NAVIO TESTE 3,2024-04-25 00:08:28,139.4,0.0,-24.072586,-46.219916
NAVIO TESTE 3,2024-04-25 07:14:29,171.8,0.0,-24.073195,-46.219553
NAVIO TESTE 3,2024-04-25 08:23:29,18.8,0.0,-24.072721,-46.219733
NAVIO TESTE 3,2024-04-25 08:53:46,259.6,1.7,-24.074276,-46.224216
NAVIO TESTE 3,2024-04-25 09:18:35,277.5,7.5,-24.068465,-46.26449
NAVIO TESTE 3,2024-04-25 09:22:56,277.3,7.4,-24.067291,-46.274126
NAVIO TESTE 3,2024-04-25 09:26:04,275.5,7.5,-24.0665,-46.281015
NAVIO TESTE 3,2024-04-25 09:31:15,278.0,7.4,-24.065256,-46.292513
NAVIO TESTE 3,2024-04-25 09:35:06,277.3,7.7,-24.064345,-46.301203
NAVIO TESTE 3,2024-04-25 09:56:35,289.0,5.9,-24.057488,-46.347545
NAVIO TESTE 3,2024-04-25 10:41:15,97.6,8.7,-23.9934,-46.303063
NAVIO TESTE 3,2024-04-25 10:48:15,29.6,7.6,-23.985321,-46.2895
NAVIO TESTE 3,2024-04-25 11:21:25,285.8,8.4,-23.927011,-46.330258
NAVIO TESTE 3,2024-04-25 11:27:41,301.5,7.1,-23.919801,-46.341805
NAVIO TESTE 3,2024-04-25 11:50:25,289.4,1.6,-23.917415,-46.36621
NAVIO TESTE 3,2024-04-27 09:26:21,31.0,0.4,-23.917886,-46.36688
NAVIO TESTE 3,2024-04-27 09:55:11,125.9,8.6,-23.931328,-46.314658
NAVIO TESTE 3,2024-04-27 10:27:31,271.8,8.1,-23.993175,-46.302515
NAVIO TESTE 3,2024-04-27 11:02:50,116.4,6.9,-24.044115,-46.347588
NAVIO TESTE 3,2024-04-27 11:06:10,115.2,7.9,-24.047251,-46.340448
NAVIO TESTE 3,2024-04-27 11:09:41,117.0,8.6,-24.0507,-46.332463
NAVIO TESTE 3,2024-04-27 11:37:20,104.4,9.0,-24.073561,-46.262893
NAVIO TESTE 3,2024-04-27 11:40:20,77.8,8.9,-24.073935,-46.254816
NAVIO TESTE 3,2024-04-27 11:42:40,82.7,8.8,-24.072831,-46.248688
NAVIO TESTE 3,2024-04-27 11:44:40,80.2,8.8,-24.072035,-46.243355
NAVIO TESTE 3,2024-04-27 12:08:30,80.2,9.1,-24.062196,-46.178878
NAVIO TESTE 3,2024-04-27 12:09:59,78.7,9.2,-24.061585,-46.174898
NAVIO TESTE 3,2024-04-27 12:11:50,80.9,9.1,-24.060855,-46.16987
NAVIO TESTE 3,2024-04-27 12:13:11,80.4,9.1,-24.060321,-46.166208
NAVIO TESTE 3,2024-04-27 12:13:31,79.8,9.1,-24.060181,-46.165311
NAVIO TESTE 3,2024-04-27 12:13:40,81.6,9.1,-24.060121,-46.164906
NAVIO TESTE 3,2024-04-27 12:19:09,75.8,9.2,-24.057618,-46.15005
NAVIO TESTE 3,2024-04-27 12:19:42,79.4,9.2,-24.05738,-46.14861
NAVIO TESTE 3,2024-04-27 12:34:50,82.3,9.2,-24.050638,-46.10728
NAVIO TESTE 3,2024-04-27 12:38:59,85.9,9.1,-24.048806,-46.095823
NAVIO TESTE 3,2024-04-27 12:42:09,80.2,9.3,-24.04748,-46.087115
NAVIO TESTE 3,2024-04-27 12:49:02,81.9,9.2,-24.044458,-46.068293
NAVIO TESTE 3,2024-04-27 13:02:20,84.3,9.3,-24.038426,-46.031586
NAVIO TESTE 3,2024-04-27 13:06:10,84.5,9.3,-24.036735,-46.021016
NAVIO TESTE 3,2024-04-27 13:12:30,84.6,9.2,-24.034031,-46.003648
NAVIO TESTE 3,2024-04-27 13:53:29,79.3,9.3,-24.015818,-45.891206
NAVIO TESTE 3,2024-04-27 13:55:20,82.4,9.3,-24.015011,-45.886135
NAVIO TESTE 3,2024-04-27 13:59:42,82.5,9.3,-24.013016,-45.874101
NAVIO TESTE 3,2024-04-27 14:02:31,81.3,9.3,-24.011803,-45.866371
NAVIO TESTE 3,2024-04-27 14:28:10,79.8,9.5,-24.000013,-45.795296
NAVIO TESTE 3,2024-04-27 14:44:39,75.3,9.5,-23.992116,-45.749686
NAVIO TESTE 3,2024-04-27 14:49:50,82.9,9.5,-23.989546,-45.735431
NAVIO TESTE 3,2024-04-27 15:02:20,83.7,9.3,-23.986896,-45.701228
NAVIO TESTE 3,2024-04-27 15:33:51,90.7,9.0,-23.991613,-45.617093
NAVIO TESTE 3,2024-04-27 16:05:59,90.8,9.4,-23.998851,-45.530695
NAVIO TESTE 3,2024-04-27 16:10:29,96.2,9.4,-23.999843,-45.51816
NAVIO TESTE 3,2024-04-27 16:14:22,93.9,9.5,-24.000653,-45.507296
NAVIO TESTE 3,2024-04-27 16:35:00,96.1,8.9,-24.003843,-45.451403
NAVIO TESTE 3,2024-04-27 16:40:10,91.3,8.8,-24.004603,-45.437926
NAVIO TESTE 3,2024-04-27 16:43:08,98.6,8.8,-24.004998,-45.43014
NAVIO TESTE 3,2024-04-27 16:47:09,89.9,8.8,-24.005618,-45.419733
NAVIO TESTE 3,2024-04-27 17:21:01,92.8,8.6,-24.011925,-45.332986
NAVIO TESTE 3,2024-04-27 18:18:19,58.2,8.4,-23.97501,-45.206378
NAVIO TESTE 3,2024-04-27 18:22:39,51.7,8.4,-23.96966,-45.197248
NAVIO TESTE 3,2024-04-27 18:23:38,46.0,8.5,-23.968213,-45.195365
NAVIO TESTE 3,2024-04-27 18:24:28,48.3,8.4,-23.966965,-45.193781
NAVIO TESTE 3,2024-04-27 18:25:59,50.5,8.4,-23.96469,-45.190793
NAVIO TESTE 3,2024-04-27 18:26:59,52.3,8.6,-23.96324,-45.188848
NAVIO TESTE 3,2024-04-27 18:57:00,46.6,9.1,-23.916646,-45.128203
NAVIO TESTE 3,2024-04-27 19:00:00,46.7,9.1,-23.911531,-45.122196
NAVIO TESTE 3,2024-04-27 19:19:10,46.2,8.9,-23.879938,-45.084745
NAVIO TESTE 3,2024-04-27 19:54:10,43.3,9.4,-23.818748,-45.016191
NAVIO TESTE 3,2024-04-27 20:10:30,40.6,9.2,-23.788528,-44.984873
NAVIO TESTE 3,2024-04-27 20:13:30,43.8,9.3,-23.782968,-44.979203
NAVIO TESTE 3,2024-04-27 20:42:51,41.7,9.4,-23.727563,-44.923971
NAVIO TESTE 3,2024-04-27 20:47:40,41.3,9.4,-23.7183,-44.915106
NAVIO TESTE 3,2024-04-27 20:50:40,42.7,9.3,-23.71257,-44.909573
NAVIO TESTE 3,2024-04-27 21:04:50,42.6,9.2,-23.68534,-44.883958
NAVIO TESTE 3,2024-04-27 21:52:01,52.4,8.9,-23.609923,-44.78889
NAVIO TESTE 3,2024-04-27 21:54:41,53.7,8.9,-23.605946,-44.78339
NAVIO TESTE 3,2024-04-27 22:43:20,45.4,8.9,-23.523013,-44.69242
NAVIO TESTE 3,2024-04-27 22:47:30,44.7,8.9,-23.51573,-44.684858
NAVIO TESTE 3,2024-04-27 22:50:42,44.7,8.9,-23.510191,-44.679106
NAVIO TESTE 3,2024-04-27 23:42:30,44.7,9.1,-23.420671,-44.580831
NAVIO TESTE 3,2024-04-28 00:11:30,48.3,8.9,-23.369848,-44.527188
NAVIO TESTE 3,2024-04-28 00:15:19,45.0,8.9,-23.36346,-44.519951
NAVIO TESTE 3,2024-04-28 00:18:11,45.8,8.9,-23.358643,-44.514621
NAVIO TESTE 3,2024-04-28 00:18:19,40.6,8.9,-23.358386,-44.514343
NAVIO TESTE 3,2024-04-28 00:18:39,50.4,8.9,-23.357815,-44.513673
NAVIO TESTE 3,2024-04-28 00:21:30,47.1,8.8,-23.353163,-44.508255
NAVIO TESTE 3,2024-04-28 00:29:40,44.5,8.8,-23.339851,-44.492865
NAVIO TESTE 3,2024-04-28 00:32:21,50.9,8.8,-23.335433,-44.487681
NAVIO TESTE 3,2024-04-28 00:40:41,24.3,8.8,-23.318401,-44.477215
NAVIO TESTE 3,2024-04-28 00:47:40,23.2,8.7,-23.302926,-44.47017
NAVIO TESTE 3,2024-04-28 00:52:11,21.1,8.9,-23.292793,-44.465671
NAVIO TESTE 3,2024-04-28 01:23:51,8.9,9.7,-23.213455,-44.449381
NAVIO TESTE 3,2024-04-28 01:26:40,7.8,9.7,-23.206003,-44.44822
NAVIO TESTE 3,2024-04-28 01:27:21,7.2,9.7,-23.204228,-44.447916
NAVIO TESTE 3,2024-04-28 01:28:40,9.0,9.8,-23.200806,-44.447255
NAVIO TESTE 3,2024-04-28 01:33:00,9.5,9.8,-23.189335,-44.44542
NAVIO TESTE 3,2024-04-28 01:34:41,6.5,9.9,-23.184876,-44.444658
NAVIO TESTE 3,2024-04-28 01:58:10,13.3,3.8,-23.138145,-44.436426
NAVIO TESTE 3,2024-04-28 02:00:10,14.1,3.3,-23.136355,-44.43594
NAVIO TESTE 3,2024-04-28 02:04:20,14.0,2.8,-23.133085,-44.435013
NAVIO TESTE 3,2024-04-28 05:06:17,65.6,0.0,-23.125255,-44.43539
NAVIO TESTE 3,2024-04-28 05:30:18,19.6,0.0,-23.125121,-44.434998
NAVIO TESTE 3,2024-04-28 05:33:18,35.7,0.0,-23.125078,-44.435003
NAVIO TESTE 3,2024-04-28 05:48:17,126.6,0.0,-23.124963,-44.435086
NAVIO TESTE 3,2024-04-28 06:27:18,62.7,0.0,-23.125041,-44.434978
NAVIO TESTE 3,2024-04-28 07:15:18,196.0,0.0,-23.126151,-44.435965
NAVIO TESTE 3,2024-04-28 08:42:19,307.5,0.0,-23.128123,-44.434403
NAVIO TESTE 3,2024-04-28 09:30:18,138.5,0.0,-23.128623,-44.434406
NAVIO TESTE 3,2024-04-28 12:00:18,164.7,0.0,-23.12765,-44.435575
NAVIO TESTE 3,2024-04-28 17:18:16,86.0,0.0,-23.125211,-44.435115
NAVIO TESTE 3,2024-04-28 19:51:18,153.2,0.0,-23.125915,-44.432053
NAVIO TESTE 3,2024-04-28 21:48:17,229.4,0.0,-23.126815,-44.431961
NAVIO TESTE 3,2024-04-28 23:12:18,11.9,0.0,-23.127021,-44.432243
NAVIO TESTE 3,2024-04-29 03:36:19,273.9,0.0,-23.124463,-44.433698
NAVIO TESTE 3,2024-04-29 03:48:17,280.2,0.0,-23.124431,-44.433996
NAVIO TESTE 3,2024-04-29 04:30:17,46.4,0.0,-23.124545,-44.434596
NAVIO TESTE 3,2024-04-29 04:33:17,241.6,0.0,-23.12453,-44.434581
NAVIO TESTE 3,2024-04-29 04:36:17,116.8,0.0,-23.124546,-44.43457
NAVIO TESTE 3,2024-04-29 08:18:18,337.7,0.0,-23.125508,-44.43226
NAVIO TESTE 3,2024-04-29 09:15:18,359.1,0.0,-23.125501,-44.432215
NAVIO TESTE 3,2024-04-29 16:27:19,350.6,0.0,-23.12612,-44.4319
NAVIO TESTE 3,2024-04-29 18:00:19,94.1,0.0,-23.124481,-44.433358
NAVIO TESTE 3,2024-04-29 18:12:18,296.2,0.0,-23.124571,-44.433195
NAVIO TESTE 3,2024-04-29 23:24:18,79.5,0.0,-23.125041,-44.43445
NAVIO TESTE 3,2024-04-30 07:18:18,46.3,0.0,-23.124573,-44.433215
NAVIO TESTE 3,2024-04-30 07:27:18,194.3,0.0,-23.124565,-44.433088
NAVIO TESTE 3,2024-04-30 08:00:19,285.2,0.0,-23.124535,-44.432985
NAVIO TESTE 3,2024-04-30 09:09:45,106.1,6.8,-23.128771,-44.4178
NAVIO TESTE 3,2024-04-30 09:17:55,78.0,8.8,-23.133641,-44.398635
NAVIO TESTE 3,2024-04-30 09:20:44,74.2,8.9,-23.13188,-44.391421
NAVIO TESTE 3,2024-04-30 09:23:25,67.0,9.2,-23.129985,-44.384355
NAVIO TESTE 3,2024-04-30 09:56:13,66.3,8.0,-23.096515,-44.3033
NAVIO TESTE 3,2024-04-30 09:59:04,66.3,7.9,-23.094005,-44.2972
NAVIO TESTE 3,2024-04-30 10:24:44,57.0,5.7,-23.074786,-44.246828
NAVIO TESTE 3,2024-04-30 10:42:52,76.4,3.4,-23.067866,-44.226918
NAVIO TESTE 3,2024-04-30 11:01:05,324.0,1.2,-23.0606,-44.220861
NAVIO TESTE 3,2024-04-30 11:50:43,26.0,0.0,-23.06032,-44.22746
NAVIO TESTE 3,2024-04-30 11:51:24,81.7,0.0,-23.060326,-44.22743
NAVIO TESTE 3,2024-05-01 14:26:50,104.5,8.6,-23.081931,-44.150095
NAVIO TESTE 3,2024-05-01 14:28:18,105.5,8.2,-23.082803,-44.146495
NAVIO TESTE 3,2024-05-01 14:29:59,105.6,8.4,-23.083823,-44.142413
NAVIO TESTE 3,2024-05-01 14:31:58,104.4,8.7,-23.08506,-44.137456
NAVIO TESTE 3,2024-05-01 14:35:10,105.9,8.9,-23.08715,-44.129183
NAVIO TESTE 3,2024-05-01 15:02:00,156.6,9.2,-23.129286,-44.082476
NAVIO TESTE 3,2024-05-01 15:05:00,156.4,9.2,-23.136298,-44.079181
NAVIO TESTE 3,2024-05-01 15:09:31,153.2,9.1,-23.146965,-44.074223
NAVIO TESTE 3,2024-05-01 15:11:49,154.3,8.8,-23.152076,-44.071136
NAVIO TESTE 3,2024-05-01 15:38:39,211.6,9.6,-23.21247,-44.097631
NAVIO TESTE 3,2024-05-01 15:43:39,210.4,9.6,-23.223748,-44.105441
NAVIO TESTE 3,2024-05-01 16:09:59,252.8,9.7,-23.276883,-44.15339
NAVIO TESTE 3,2024-05-01 16:12:27,250.9,9.9,-23.278946,-44.160473
NAVIO TESTE 3,2024-05-01 16:12:36,251.1,10.0,-23.279086,-44.160893
NAVIO TESTE 3,2024-05-01 16:12:47,249.1,9.9,-23.279278,-44.161436
NAVIO TESTE 3,2024-05-01 16:14:06,249.7,10.0,-23.28053,-44.165113
NAVIO TESTE 3,2024-05-01 16:14:57,250.0,9.9,-23.281283,-44.167551
NAVIO TESTE 3,2024-05-01 16:14:59,250.0,9.9,-23.281283,-44.167551
NAVIO TESTE 3,2024-05-01 16:15:06,249.2,9.9,-23.281415,-44.167991
NAVIO TESTE 3,2024-05-01 16:15:17,251.6,10.0,-23.281593,-44.168573
NAVIO TESTE 3,2024-05-01 16:15:47,248.4,9.9,-23.282095,-44.169941
NAVIO TESTE 3,2024-05-01 16:18:17,234.3,9.9,-23.285515,-44.176501
NAVIO TESTE 3,2024-05-01 16:18:37,235.1,9.9,-23.286036,-44.177276
NAVIO TESTE 3,2024-05-01 16:51:20,232.9,9.9,-23.34316,-44.253046
NAVIO TESTE 3,2024-05-01 16:52:00,229.4,10.0,-23.344323,-44.254556
NAVIO TESTE 3,2024-05-01 17:03:40,232.5,10.1,-23.364696,-44.282356
NAVIO TESTE 3,2024-05-01 17:42:00,232.5,10.4,-23.430625,-44.377936
NAVIO TESTE 3,2024-05-01 17:47:16,232.7,10.4,-23.439553,-44.391451
NAVIO TESTE 3,2024-05-01 17:48:17,233.2,10.3,-23.441275,-44.393886
NAVIO TESTE 3,2024-05-01 17:51:57,232.7,10.3,-23.447666,-44.403063
NAVIO TESTE 3,2024-05-01 17:55:29,230.8,10.5,-23.45381,-44.41191
NAVIO TESTE 3,2024-05-01 17:57:59,234.8,10.4,-23.458236,-44.418126
NAVIO TESTE 3,2024-05-01 18:33:40,234.7,10.4,-23.520405,-44.50741
NAVIO TESTE 3,2024-05-01 18:47:20,234.3,10.2,-23.543713,-44.541593
NAVIO TESTE 3,2024-05-01 18:49:59,234.8,10.3,-23.548146,-44.548386
NAVIO TESTE 3,2024-05-01 18:50:50,235.4,10.3,-23.549488,-44.550463
NAVIO TESTE 3,2024-05-01 18:51:39,232.7,10.3,-23.550876,-44.552543
NAVIO TESTE 3,2024-05-01 19:26:51,236.1,10.4,-23.609691,-44.642133
NAVIO TESTE 3,2024-05-01 20:20:19,233.3,10.3,-23.700988,-44.77802
NAVIO TESTE 3,2024-05-01 20:31:20,235.1,10.3,-23.720103,-44.80541
NAVIO TESTE 3,2024-05-01 20:35:10,234.4,10.3,-23.726698,-44.814876
NAVIO TESTE 3,2024-05-01 20:39:40,233.9,10.2,-23.734521,-44.826113
NAVIO TESTE 3,2024-05-01 21:21:39,235.1,10.2,-23.806946,-44.931051
NAVIO TESTE 3,2024-05-01 22:02:11,230.4,9.8,-23.87591,-45.030346
NAVIO TESTE 3,2024-05-01 22:10:21,232.3,10.1,-23.889858,-45.049983
NAVIO TESTE 3,2024-05-01 22:32:19,233.3,10.3,-23.928131,-45.103965
NAVIO TESTE 3,2024-05-01 22:36:40,232.0,10.3,-23.935698,-45.114753
NAVIO TESTE 3,2024-05-01 22:54:38,231.2,10.5,-23.967546,-45.160006
NAVIO TESTE 3,2024-05-01 22:58:28,231.6,10.3,-23.97428,-45.169623
NAVIO TESTE 3,2024-05-01 23:05:09,231.6,10.4,-23.986125,-45.18631
